TimeSinceReference,Pressure,SmoothedPressure
9251.278,-10.002043912994166,-9.845362670453014
9251.28,-9.933844113688657,-9.894415233379867
9251.282,-9.959644314383148,-9.913903886162808
9251.284,-10.044744515077637,-9.895782647755862
9251.286,-10.087544715772129,-9.825958390745893
9251.288,-10.03634491646662,-9.688006460868252
9251.29,-9.908445117161111,-9.474586556262635
9251.292,-9.7465453178556,-9.189194815925182
9251.294,-9.61864551855009,-8.841184261968916
9251.296,-9.524745719244581,-8.437929825948764
9251.298,-9.388345919939072,-7.979955361848585
9251.3,-9.013046120633563,-7.46840762993514
9251.302,-8.203246321328052,-6.915603702865498
9251.304,-6.984246522022543,-6.347625068881149
9251.306,-5.628546722717034,-5.791932268522633
9251.308,-4.494746923411526,-5.260623237907887
9251.31,-3.7188471241060164,-4.74397564639458
9251.312,-3.1560473248005065,-4.223117925011144
9251.314,-2.584747525494997,-3.690514608682113
9251.316,-1.9367477261894877,-3.1583405447223343
9251.318,-1.348747926883977,-2.6490353961714708
9251.32,-0.9820481275784676,-2.1795603002706607
9251.322,-0.8883483282729578,-1.7549584230430688
9251.324,-0.9308485289674486,-1.3745368968158294
9251.326,-0.939248729661939,-1.0403919588651782
9251.328,-0.8711489303564317,-0.7553643322518389
9251.33,-0.7944491310509214,-0.5212856421074366
9251.332,-0.8113493317454115,-0.3353156848517675
9251.334,-0.905349532439903,-0.19165745802782913
9251.336,-0.8968497331343919,-0.0813866513513114
9251.338,-0.6068499338288831,0.009804759045809977
9251.34,-0.04435013452337344,0.10059821928498107
9251.342,0.5524496647821362,0.2091604334729064
9251.344,0.8849494640876454,0.34642018363836785
9251.346,0.8425492633931544,0.5149012325051283
9251.348,0.5952490626986631,0.7120687467983544
9251.35,0.44184886200417317,0.9349393849947047
9251.352,0.5439486613096829,1.1805871660481984
9251.354,0.8510484606151927,1.4449608228475679
9251.356,1.2177482599207021,1.7217724719249294
9251.358,1.5841480592262123,2.0045936822518526
9251.36,2.0275478585317206,2.2887564791003623
9251.362,2.556147657837231,2.572568619578215
9251.364,3.08474745714274,2.8527205705158787
9251.366,3.4684472564482487,3.12345153865256
9251.368,3.664547055753758,3.37614203644877
9251.37,3.8009468550592675,3.604478971591418
9251.372,4.056746654364778,3.8132383426765006
9251.374,4.474346453670288,4.0176474926313634
9251.376,4.909246252975796,4.234862251571833
9251.378,5.147746052281306,4.470612833608128
9251.38,5.113845851586817,4.7143956655566726
9251.382,4.943245650892326,4.947087356754076
9251.384,4.841045450197836,5.154836106568537
9251.386,4.934745249503344,5.337250030128173
